ID,funded_amnt,term_60mon, int_rate_pct ,installment,emp_years,own_home,annual_inc,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal, revol_util_pct ,total_acc,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
3130,22000,0, 0.0917 ,701.34,2,1,53000,15.4,5, 22 ,0,22,6,0,20264, 0.8970 ,19,0,0,0,151443,0,0,0,0,80,0,,0,0,8505,90,22600,0,0,1,1,25241,1536,93,0,0,122,213,42,7,2,119,22,15,22,0,4,4,4,11,4,5,13,4,6,0,0,0,1,0.737,1,0,0,155154,20264,21800,0
42314,17000,0, 0.0791 ,532.02,8,0,70000,15.55,0, 15 ,1,0,12,0,13694, 0.4000 ,21,0,0,0,25909,1,1,0,1,14,12215,68,1,1,4845,50,34200,1,0,1,2,2159,18604,42,0,0,116,124,3,3,0,38,0,3,0,0,4,5,9,12,2,11,19,5,12,0,0,0,1,1,0.222,0,0,52200,25909,32100,18000
28742,27000,1, 0.1727 ,674.95,1,0,85000,26.32,0, 15 ,0,0,13,0,15433, 0.5210 ,34,0,0,0,82285,0,4,0,4,13,66852,80,2,2,7847,73,29600,0,1,2,6,6857,5213,71.2,0,0,123,90,11,11,0,11,0,11,0,0,4,5,5,9,20,8,14,5,13,0,0,0,2,1,0.4,0,0,113389,82285,18100,83789
46192,1000,0, 0.0917 ,31.88,1,0,65000,12.76,2, 15 ,0,17,10,0,0, -   ,23,17,0,0,41887,0,8,0,0,69,41887,107,0,1,0,80,13600,0,0,0,1,4189,13600,0,0,0,109,128,24,24,0,97,17,17,17,2,0,0,2,7,11,2,12,0,10,0,0,2,0,0.696,0,0,0,52651,41887,13600,39051
56050,20000,0, 0.1344 ,678.13,3,0,47000,20.97,0, 11 ,0,67,7,0,17642, 0.7410 ,8,67,0,0,23579,1,1,0,0,57,5937,34,2,3,6205,57,23800,0,0,2,3,3368,3877,81.4,0,0,57,58,6,6,0,6,0,10,0,0,4,5,5,5,1,6,6,5,7,0,0,0,2,0.875,0.6,0,0,41495,23579,20800,17695
9950,7000,0, 0.1199 ,232.47,2,0,50000,21.46,0, 12 ,1,33,11,0,3784, 0.4070 ,13,33,0,0,11502,1,1,0,1,14,7718,48,4,7,935,45,9300,1,0,1,8,1046,1090,61.1,0,0,43,91,3,3,0,9,0,3,33,1,2,7,3,4,2,10,11,7,11,0,0,0,4,0.846,0.333,0,0,25330,11502,2800,16030
76588,31750,0, 0.1577 ,1112.64,6,1,80000,24.69,1, 17 ,1,21,23,0,37115, 0.5020 ,31,24,0,0,403071,1,2,0,1,15,10919,36,1,4,7079,46,74000,0,0,2,5,19194,13577,53.7,0,0,117,145,1,1,2,16,21,1,21,0,5,15,7,7,6,20,23,15,23,0,0,0,1,0.935,0.5,0,0,484559,48034,29300,30134
78888,5500,0, 0.0649 ,168.55,10,0,30000,28.32,0, 15 ,1,0,11,1,21059, 0.4100 ,17,0,0,0,74387,0,1,0,0,37,3400,26,1,2,2911,41,51600,0,0,4,2,6762,3586,31,0,0,85,131,10,10,2,10,0,4,0,0,7,9,9,9,4,9,12,7,11,,0,0,1,1,0,0,1,119545,11117,25100,13000
99310,35000,1, 0.1344 ,804.27,0,0,96000,28.6,1, 17 ,0,11,16,0,35695, 0.6420 ,24,0,0,0,64653,0,3,1,1,12,28958,39,1,1,17597,49,55600,0,0,1,3,4041,13655,72.1,0,0,146,128,7,7,0,28,11,12,11,0,4,5,8,11,5,11,18,5,16,0,0,0,3,0.958,0.375,0,0,130784,64653,48900,75137
82176,5000,0, 0.1344 ,169.54,2,0,47418,23.46,0, 9 ,0,0,5,0,2049, 0.6400 ,7,0,0,0,41936,0,3,1,2,7,39887,85,0,1,2049,83,3200,1,1,1,3,10484,1151,64,0,0,27,53,19,7,0,41,0,7,0,0,1,1,1,2,3,2,4,1,5,0,0,0,1,1,0,0,0,50360,41936,3200,47160
46638,15000,0, 0.0649 ,459.67,5,1,150000,9.79,0, 22 ,0,53,20,0,4311, 0.0500 ,71,0,0,127,130978,2,3,1,5,11,126667,68,2,3,2091,25,86900,2,12,0,8,6894,65559,4,0,0,207,172,1,1,0,1,53,13,53,0,3,5,9,14,43,16,27,5,20,0,0,0,3,0.986,0,0,0,219918,130978,68300,133018
44264,10000,0, 0.1485 ,345.92,10,0,65000,36,0, 17 ,0,25,11,0,27252, 0.6750 ,19,0,0,0,78163,0,4,1,3,10,50911,77,1,2,18091,73,40400,0,2,1,5,7816,5378,80.8,0,0,151,138,11,10,0,11,25,1,25,0,3,5,3,5,10,7,9,5,11,0,0,0,2,0.944,0.333,0,0,106891,78163,28000,66491
44524,1000,0, 0.0917 ,31.88,5,0,55000,8.34,0, 10 ,0,0,7,0,2277, 0.2530 ,10,0,0,169,137644,0,2,0,2,13,7231,68,0,1,1173,48,9000,1,1,0,4,19663,5623,28.8,0,0,35,68,17,13,1,17,0,18,0,0,2,2,3,4,3,4,6,2,7,0,0,0,0,1,0.333,0,0,150805,9508,7900,10650
26878,16000,1, 0.1078 ,346.13,0,0,120000,25.34,0, 23 ,0,0,17,0,15736, 0.8070 ,33,0,0,0,230855,0,12,0,4,16,215119,115,0,0,7731,112,19500,0,4,0,4,13580,3540,75.1,0,0,121,220,38,16,1,38,0,16,0,0,2,4,3,4,21,5,11,4,17,0,0,0,0,1,0.667,0,0,206626,230855,14200,187126
45384,9375,0, 0.1849 ,341.24,10,0,83000,19.27,11, 28 ,2,10,12,1,2426, 0.4800 ,48,11,0,0,212375,1,2,1,2,6,209949,100,0,0,1512,48,5095,2,1,5,2,19306,635,64,0,0,181,281,36,6,0,40,10,0,9,1,5,9,1,6,25,9,23,6,11,,0,2,1,0.75,0.2,1,0,215262,212860,3175,210167
57648,19800,1, 0.1659 ,487.73,10,0,45000,22.72,0, 14 ,0,0,6,0,2577, 0.4030 ,13,0,0,736,96896,0,2,0,3,18,22060,68,0,1,2472,63,6400,0,0,1,6,16149,2923,46.9,0,0,111,34,24,10,2,24,0,9,0,0,2,2,2,2,7,3,4,2,6,0,0,0,1,1,0,0,0,112144,24637,5500,32593
41396,5000,0, 0.1199 ,166.05,3,0,104000,9.39,0, 20 ,0,0,14,1,10705, 0.4720 ,23,0,0,0,16982,1,1,1,2,5,6277,30,0,4,5655,39,22700,0,0,0,6,1415,3830,69.1,0,0,121,180,20,5,3,24,0,20,0,0,4,9,4,4,5,13,14,9,14,0,0,0,1,1,0.25,1,0,43824,16982,12400,21124
92256,14400,1, 0.0791 ,291.37,10,0,120000,7.04,0, 27 ,0,0,9,0,15177, 0.3230 ,20,0,0,0,281970,2,1,1,2,6,12404,92,0,0,5224,46,47000,0,0,1,3,31330,22997,32.8,0,0,126,269,39,6,5,39,0,8,0,0,4,6,5,6,7,7,8,6,9,0,0,0,2,1,0.4,0,0,316505,27581,34200,13425
51246,17750,0, 0.1948 ,654.97,0,0,66600,21.01,0, 19 ,2,72,11,3,11539, 0.7540 ,16,72,0,605,185573,1,2,2,2,6,34010,89,1,3,2925,85,15300,2,2,6,5,18557,197,97.4,0,0,169,127,12,6,1,25,0,6,0,1,3,7,3,3,7,8,8,7,11,0,0,0,3,0.937,1,2,1,201220,45549,7500,38069
26984,20000,0, 0.1399 ,683.46,1,0,60000,12.24,0, 13 ,1,69,11,0,13167, 0.6750 ,21,69,0,0,15907,0,1,0,1,23,2740,46,1,2,3230,62,19500,1,0,2,3,1591,292,97.2,0,0,104,105,12,12,0,12,69,0,69,1,5,7,5,10,3,10,18,7,11,0,0,0,1,0.952,1,0,0,25500,15907,10500,6000
68166,35000,1, 0.1797 ,888.2,10,0,74600,33.32,0, 20 ,0,0,16,0,24696, 0.8070 ,27,0,0,0,61499,0,3,1,2,11,36803,72,0,0,4244,75,30600,0,0,1,2,3844,565,95.7,0,0,113,183,25,11,0,33,0,11,0,0,5,11,5,7,10,13,17,12,16,0,0,0,1,1,0.8,0,0,81732,61499,13200,51132
92486,20000,0, 0.0532 ,602.3,0,0,60000,26.23,0, 36 ,1,46,15,0,29701, 0.2990 ,23,0,0,179,71252,3,1,0,1,13,8782,61,3,4,7186,34,99400,0,0,1,6,5089,66040,21.4,0,0,13,383,0,0,1,0,0,3,46,0,7,10,9,15,1,13,21,10,15,0,0,0,3,0.957,0,0,0,148770,38483,84000,14370
38378,16000,1, 0.1577 ,387.14,10,1,80000,2,0, 29 ,0,0,5,0,2732, 0.6830 ,14,0,0,0,471501,0,0,0,1,20,0,,0,0,617,68,4000,0,0,1,1,94300,73,93.9,0,0,166,297,79,20,3,79,0,0,0,0,2,4,2,2,4,4,7,4,5,0,0,0,0,1,1,0,0,540000,2732,1200,0
43872,21000,1, 0.1659 ,517.29,5,0,52000,20.33,0, 16 ,2,48,13,2,11288, 0.5200 ,30,133,0,0,199612,2,5,1,1,6,18625,86,3,5,4941,52,21600,0,5,4,7,15354,3267,90,0,0,134,103,6,6,1,10,0,2,71,0,3,7,3,3,17,7,11,6,13,,0,0,4,0.73,1,2,0,217518,29913,9800,21668
38628,28000,0, 0.0532 ,843.22,10,0,110000,11.14,0, 28 ,0,0,4,0,6526, 0.8940 ,13,0,0,0,193850,0,2,0,1,18,39798,84,0,0,6526,85,7300,3,1,2,2,48463,774,89.4,0,0,139,280,67,18,3,67,0,12,0,0,1,1,1,7,3,1,7,1,4,0,0,0,0,1,1,0,0,214616,46324,7300,47416
32634,18900,1, 0.1344 ,434.31,2,0,73600,27.16,0, 34 ,0,0,11,0,12398, 0.4320 ,25,0,0,203,46028,1,4,1,3,2,33630,57,0,1,6959,52,28700,0,9,0,4,4184,5541,55.7,0,0,185,348,13,2,1,32,0,0,0,0,1,4,2,7,10,7,14,4,11,0,0,0,1,1,0.5,0,0,88231,46028,12500,59531
96796,20450,1, 0.2245 ,570.06,3,0,44500,23.81,0, 16 ,1,76,7,0,11048, 0.9520 ,19,76,0,0,24492,0,3,0,5,14,13444,77,2,3,4839,84,11600,0,0,2,8,3499,552,95.2,0,0,136,122,9,9,0,9,76,1,76,1,4,4,4,6,12,4,7,4,7,0,0,0,2,0.947,1,0,0,29169,24492,11600,17569
55424,24000,0, 0.0917 ,765.1,0,0,112000,19.56,0, 18 ,0,61,13,0,37630, 0.5190 ,24,61,0,0,62345,0,3,0,0,29,24715,33,1,4,11891,42,72500,0,0,0,4,4796,30633,52.9,0,0,160,165,7,7,4,14,0,0,0,1,5,7,8,11,4,10,15,7,13,0,0,0,1,0.958,0.5,0,0,147492,62345,65000,74992
97008,3200,0, 0.1199 ,106.28,4,0,39000,13.57,0, 15 ,2,73,10,0,3313, 0.8950 ,19,73,0,0,17207,1,7,0,0,36,13894,67,1,2,1931,70,3700,0,1,2,2,1721,387,89.5,0,0,88,122,5,5,0,5,79,5,73,2,3,3,3,4,13,3,6,3,10,0,0,0,1,0.895,1,0,0,24550,17207,3700,20850
30496,10000,0, 0.0649 ,306.45,3,0,51000,6,0, 19 ,0,33,17,0,4062, 0.2130 ,33,33,0,103,23102,1,10,0,0,98,19040,125,2,3,1530,67,19100,0,0,0,3,1359,15038,21.3,0,0,172,115,2,2,0,2,0,0,0,10,4,4,7,9,23,7,10,4,17,0,0,0,2,0.606,0,0,0,34306,23102,19100,15206
97654,6000,0, 0.1344 ,203.44,10,0,20000,31.03,0, 24 ,2,89,7,1,8543, 0.6570 ,10,89,0,0,11237,2,1,0,1,24,2694,31,2,4,485,52,13000,0,1,2,5,1605,728,48,0,0,29,233,1,1,1,4,89,1,89,1,2,6,2,3,2,6,7,6,7,0,0,0,2,1,0,0,0,21819,11237,1400,8819
90216,12000,0, 0.0917 ,382.55,4,0,55000,31.86,0, 30 ,0,0,4,1,10237, 0.7900 ,20,58,0,0,90327,1,1,1,1,6,39287,93,0,1,5453,79,13000,0,0,0,3,22581,6500,79,0,0,164,303,24,6,5,24,0,0,0,0,2,2,4,8,4,2,11,2,4,,0,0,2,0.7,0.5,1,0,98939,49524,13000,42424
53078,24000,0, 0.0649 ,735.47,3,0,90000,14.97,1, 36 ,0,11,21,0,3293, 0.0760 ,39,0,0,0,179271,2,10,2,10,3,99948,94,0,1,1287,69,43200,2,0,2,12,8537,25712,5.1,0,0,374,154,14,3,5,14,11,11,11,0,2,5,5,5,22,10,12,5,21,0,0,0,3,0.949,0,0,0,228258,103241,27100,106308
89712,21000,0, 0.0849 ,662.83,8,0,130000,7.98,0, 30 ,0,32,8,0,37540, 0.7320 ,22,0,0,161,598377,0,0,0,0,79,0,,0,0,16247,73,51300,1,1,0,0,85482,12051,73.9,0,0,127,308,63,63,7,63,32,17,32,0,3,4,4,7,3,6,12,4,8,0,0,0,0,0.909,0.667,0,0,612300,37540,46200,0
41324,15000,0, 0.0980 ,482.61,1,0,60000,19.95,0, 33 ,0,0,14,1,13333, 0.2740 ,20,0,0,0,41464,1,1,1,1,10,28131,83,3,5,5341,50,48700,1,0,1,6,3190,32767,28.9,0,0,80,346,4,4,0,4,0,10,0,0,5,5,10,11,2,13,18,5,14,0,0,0,4,1,0.1,0,0,82754,41464,46100,34054
99228,13500,0, 0.0699 ,416.78,0,0,96000,12.85,0, 21 ,0,63,9,0,13983, 0.6790 ,19,63,0,0,309231,2,2,1,1,2,26864,72,1,1,7306,70,20600,1,6,1,4,34359,4366,73.7,0,0,143,198,3,2,3,76,63,10,63,1,3,5,4,6,7,6,9,5,9,0,0,0,3,0.889,0.75,0,0,328908,40847,16600,37510
64436,28000,1, 0.1899 ,726.19,8,0,85000,13.88,0, 14 ,1,37,12,0,24920, 0.7440 ,25,0,0,0,219604,0,1,0,1,20,13164,75,1,2,5617,75,33500,1,2,1,4,18300,3544,78.3,0,0,117,114,8,8,3,8,0,6,0,0,4,7,5,10,5,8,16,7,12,0,0,0,1,0.96,0.4,0,0,247556,38167,16300,17611
3042,10000,1, 0.1288 ,226.92,10,0,40000,27.93,0, 22 ,0,47,10,0,18222, 0.7230 ,20,0,0,0,26825,1,1,1,5,6,8603,96,0,0,2846,79,25200,0,0,0,5,2683,1393,81.2,0,0,29,205,26,6,0,47,0,20,47,0,4,8,4,7,6,9,14,9,10,0,0,0,1,0.95,0.5,0,0,34181,26825,7400,8981
64808,3150,0, 0.1849 ,114.66,8,1,92000,25.45,1, 16 ,4,7,9,0,2512, 0.8970 ,20,60,0,0,289205,3,5,1,3,5,112185,83,2,2,0,84,2800,5,4,6,5,32134,,,0,0,135,112,4,4,3,,88,5,88,1,0,3,0,1,12,3,5,3,9,0,0,0,3,0.75,0,0,0,312222,114697,0,113922
86384,24475,1, 0.1199 ,544.31,0,1,68000,26.36,0, 34 ,2,0,34,0,27953, 0.2740 ,51,0,0,0,463645,3,2,1,2,5,37703,88,2,3,13238,45,102000,0,0,2,5,15988,40552,37.5,0,0,151,359,1,1,4,1,0,1,0,0,8,17,13,21,5,31,42,17,34,0,0,0,3,1,0.333,0,0,564920,65656,64900,42920
34074,15000,1, 0.1344 ,344.69,0,0,60000,18.44,0, 18 ,1,0,13,1,13616, 0.3700 ,17,0,0,0,33935,0,2,0,0,31,20122,67,2,3,6156,50,36800,1,0,2,3,2610,14629,47.6,0,0,163,140,7,7,0,7,0,3,0,0,6,8,6,8,4,10,12,9,13,0,0,0,2,1,0.167,1,0,67529,33935,27900,30064
49496,14000,1, 0.0849 ,287.17,10,1,38000,23.56,0, 14 ,0,0,8,0,12465, 0.5190 ,10,0,0,0,14606,0,1,0,0,32,2141,18,0,3,7270,41,24000,0,0,3,3,1826,6594,64.5,0,0,105,115,14,14,0,19,0,0,0,0,4,6,5,5,2,7,8,6,8,0,0,0,0,1,0.4,0,0,35932,14606,18600,11932
85440,4575,0, 0.1727 ,163.73,10,0,40000,36.33,1, 25 ,2,19,17,0,6330, 0.3160 ,32,37,0,2352,132306,1,3,1,3,9,18790,46,1,2,2090,41,20000,2,0,3,5,7783,7302,43,0,0,174,246,3,3,1,3,0,0,37,1,5,8,6,9,12,13,19,8,16,0,0,0,2,0.937,0.143,0,0,178691,25120,12800,40881
70864,35000,0, 0.1148 ,1153.83,4,0,200000,9,0, 32 ,0,0,6,0,41913, 0.7790 ,15,0,0,0,77348,0,1,0,1,23,34570,,0,0,16477,56,53800,1,0,0,1,12891,11887,77.9,0,0,89,333,34,23,1,34,0,14,0,0,3,3,3,7,3,3,8,3,6,0,0,0,0,1,0.667,0,0,123864,77348,53800,48059
33990,24000,0, 0.0917 ,765.1,10,0,62000,11.63,3, 22 ,1,16,8,0,8644, 0.6130 ,18,92,0,0,280075,2,2,1,2,5,10507,72,1,1,3146,67,14100,3,2,1,4,35009,3971,62.5,0,0,141,212,5,5,3,5,18,5,18,1,4,5,4,6,7,5,8,5,8,0,0,0,2,0.778,0,0,0,296172,19151,10600,14522
34768,14000,1, 0.1344 ,321.71,8,0,52000,15.6,0, 16 ,0,0,11,1,6137, 0.3740 ,17,0,0,0,97084,1,3,2,2,8,15977,57,2,3,2718,50,16400,0,0,0,6,8826,6378,38.1,0,0,141,100,6,6,1,6,0,19,0,0,3,6,3,5,7,7,9,6,11,0,0,0,4,1,0,1,0,121058,22114,10300,28128
40834,12000,0, 0.1148 ,395.6,7,0,75000,20.93,0, 19 ,2,79,15,0,14120, 0.4600 ,19,0,0,0,145063,4,2,1,1,2,23525,59,3,4,2810,46,30750,0,1,3,6,10361,2030,69,0,0,117,177,0,0,1,0,0,0,0,0,5,11,6,6,4,11,14,8,14,,0,0,5,0.95,0.4,0,0,178807,37645,10150,40149
77058,30000,0, 0.1485 ,1037.76,0,1,90000,7.76,0, 30 ,3,30,5,0,23319, 0.5490 ,12,0,0,0,23319,0,0,0,0,,0,,0,0,8446,55,42500,0,0,3,0,4664,19081,55,0,0,,305,28,28,1,28,30,0,30,0,3,3,4,8,0,5,11,3,5,0,0,0,0,0.75,0.25,0,0,42500,23319,42400,0
22862,2800,0, 0.1485 ,96.86,10,0,30639,18.76,0, 19 ,0,52,10,0,9089, 0.5110 ,22,60,0,0,193046,1,1,1,1,9,5004,83,1,3,3047,59,17800,4,1,3,5,19305,3723,69,0,0,90,173,2,2,4,2,60,7,52,2,4,7,4,8,2,8,16,7,10,0,0,0,3,0.864,0.75,0,0,204063,14093,12000,6000
77486,5000,0, 0.0649 ,153.23,10,1,32000,22.58,0, 18 ,1,0,11,0,8372, 0.2440 ,21,0,0,0,24715,1,1,0,1,22,16343,73,1,3,4873,44,34300,0,0,1,4,2247,14517,36.3,0,0,159,152,5,5,0,16,0,5,0,0,3,4,4,7,4,10,17,4,11,0,0,0,1,1,0.25,0,0,56632,24715,22800,22332
63054,18700,0, 0.1727 ,669.23,1,0,52000,36.07,0, 21 ,1,0,11,2,16464, 0.9050 ,22,0,0,0,52392,2,3,1,2,3,35928,75,2,2,2650,80,18200,0,0,2,4,4763,318,95.9,0,0,142,198,6,3,1,11,0,6,0,0,5,8,5,7,7,8,14,8,11,0,0,0,3,1,1,2,0,65848,52392,7700,47648
34104,3725,0, 0.1148 ,122.81,0,0,12420,25.51,0, 17 ,0,0,6,0,8051, 0.6900 ,22,0,0,0,8051,0,0,0,0,41,0,0,0,0,2519,69,11600,1,0,2,0,1341,1367,97,0,0,145,126,31,31,0,43,0,8,0,0,3,6,5,5,14,6,8,6,6,,0,0,0,1,1,0,0,11600,8051,4100,0
30708,28000,1, 0.1399 ,651.37,7,0,110400,6.3,0, 31 ,1,62,11,1,15579, 0.4140 ,27,62,0,0,27743,3,1,0,0,113,12164,40,3,6,3554,41,37600,0,2,1,6,2522,19047,43.3,0,0,143,319,4,4,5,4,0,4,0,1,7,8,8,11,7,10,15,8,11,0,0,0,3,0.958,0.375,1,0,68087,27743,33600,30487
43406,35000,0, 0.1288 ,1177.27,0,0,85000,23.63,1, 27 ,1,22,21,0,49320, 0.5930 ,46,0,0,0,311179,2,2,1,2,12,26715,73,0,1,29691,63,83200,0,3,4,5,17288,18789,70.3,0,0,160,264,20,1,5,114,0,2,22,0,4,8,5,10,16,17,25,8,21,0,0,0,3,0.913,0.6,0,0,354959,76035,63200,36759
43030,12000,0, 0.0649 ,367.74,10,0,54700,16.45,0, 40 ,0,0,7,0,8426, 0.4580 ,27,0,0,0,10887,1,2,0,2,15,2461,15,1,2,5130,31,18400,0,0,0,4,1555,5216,61.1,0,0,121,426,4,4,4,4,0,14,0,0,3,5,3,10,8,5,14,5,7,0,0,0,1,1,0.333,0,0,34900,10887,13400,16500
36932,20000,0, 0.1148 ,659.33,4,0,90000,16.08,0, 37 ,0,0,14,0,19798, 0.7150 ,34,0,0,0,129843,1,1,0,1,17,12560,63,4,7,6159,68,27700,0,1,1,8,12984,4593,79.9,0,0,74,391,6,6,2,7,0,11,0,0,5,6,5,12,3,12,27,6,14,0,0,0,4,1,0.6,0,0,157500,32358,22900,20000
28226,28000,1, 0.1078 ,605.73,10,0,129000,16.91,0, 24 ,1,0,11,0,20733, 0.6080 ,17,0,0,308,453286,1,0,0,0,50,215987,,2,2,8624,61,34100,0,1,1,2,41208,9831,66.3,0,0,145,230,4,4,2,50,0,4,0,0,3,7,4,4,5,8,9,7,11,0,0,0,2,1,0.25,0,0,494889,236882,29200,209945
50702,20000,1, 0.1577 ,483.93,1,0,60000,9.92,0, 21 ,1,0,8,1,4593, 0.5670 ,16,0,0,0,24713,0,1,1,1,10,20120,91,1,2,3543,82,8100,0,1,5,3,6178,2407,65.6,0,0,129,192,7,7,0,7,0,5,0,0,2,2,2,5,2,7,14,2,8,0,0,0,2,1,0,0,0,30159,24713,7000,22059
71302,19200,1, 0.1199 ,427,10,0,55000,35.5,0, 21 ,1,41,9,0,19185, 0.5850 ,25,41,0,0,60458,1,4,0,0,37,41273,50,1,1,6225,53,32800,0,0,1,1,6718,13615,58.5,0,0,183,193,6,6,3,57,0,6,0,2,5,5,5,9,9,5,13,5,9,0,0,0,1,0.917,0.2,0,0,108522,60458,32800,75722
85182,16800,1, 0.1899 ,435.71,10,0,50000,29.55,0, 14 ,0,0,8,0,17171, 0.8540 ,11,0,0,0,97827,1,2,1,3,3,27648,83,1,2,6771,84,20100,0,0,2,5,12228,2929,85.4,0,0,76,116,9,3,1,9,0,3,0,0,5,5,5,6,4,5,6,5,8,0,0,0,2,1,1,0,0,112449,44819,20100,33189
78296,7200,0, 0.1659 ,255.24,0,0,20000,39.74,0, 12 ,0,0,10,0,4232, 0.5640 ,26,0,0,0,51900,2,3,1,3,6,47668,84,2,4,2055,81,7500,1,0,1,7,5190,749,83.7,0,0,89,67,1,1,0,1,0,7,0,0,4,5,4,4,19,6,7,5,10,0,0,0,3,1,0.5,0,0,64357,51900,4600,56857
68142,13000,0, 0.0532 ,391.5,10,0,104000,8.71,0, 27 ,1,64,11,0,21160, 0.4060 ,27,0,0,0,317128,0,1,0,0,31,15287,62,1,1,10078,48,52100,0,9,2,1,28830,18254,45,0,0,120,269,12,12,4,12,0,3,0,0,3,5,5,9,7,9,16,5,11,0,0,0,1,0.963,0,0,0,380635,36447,33200,24585
30034,25000,0, 0.1199 ,830.24,2,0,84000,16.41,0, 14 ,0,0,9,1,17155, 0.7620 ,12,0,0,0,62997,1,1,1,2,6,45842,,0,2,6769,76,22500,1,1,1,4,10500,2558,86.4,0,0,106,111,15,6,0,15,0,12,0,0,3,4,4,4,4,8,8,4,9,0,0,0,1,1,1,1,0,70858,62997,18800,48358
47980,28000,0, 0.0791 ,876.26,10,0,250000,17.44,0, 27 ,0,0,8,0,25305, 0.6100 ,13,0,0,0,444698,0,2,0,1,22,43688,,0,2,18987,61,41500,0,0,0,3,55587,13195,65.7,0,0,143,106,16,16,2,16,0,19,0,0,2,2,3,4,4,4,6,2,8,0,0,0,0,1,0,0,0,546681,111161,38500,93376
51856,10000,0, 0.1078 ,326.35,10,0,48000,7.05,0, 15 ,0,0,9,0,8782, 0.3900 ,18,0,0,0,8782,1,0,0,0,48,0,,3,3,2414,39,22500,0,0,1,3,976,169,97.6,0,0,125,122,6,6,0,8,0,12,0,0,5,8,5,6,7,9,11,8,9,0,0,0,3,1,1,0,0,22500,8782,6900,0
51640,11300,0, 0.0649 ,346.29,2,0,74000,21.11,0, 38 ,0,74,13,0,11519, 0.3390 ,37,74,0,0,406132,0,4,0,1,20,50246,33,0,1,8716,34,34000,0,2,2,4,36921,21681,34.7,0,0,143,397,18,18,5,18,0,0,0,2,3,3,6,14,15,7,17,3,13,0,0,0,0,0.944,0.25,0,0,466229,61765,33200,79729
89010,28750,0, 0.1577 ,1007.51,7,0,79634,18.38,0, 23 ,1,0,8,0,15437, 0.7250 ,34,0,0,94,425103,2,2,1,1,9,33925,90,3,6,6082,84,21300,0,0,1,9,60729,422,96.6,0,0,226,128,3,3,2,3,0,0,0,0,2,3,3,15,10,5,22,3,8,0,0,0,4,1,1,0,0,441673,49362,12500,37740
21738,3000,0, 0.1485 ,103.78,10,0,42000,32.6,0, 23 ,0,39,10,0,11549, 0.8680 ,31,39,0,0,30489,0,4,2,2,8,18940,61,0,4,5990,68,13300,1,0,3,6,3049,88,99,1,0,138,225,14,8,0,15,42,8,39,7,3,6,3,8,8,6,23,6,10,0,0,0,2,0.548,1,0,0,44624,30489,8900,31324
81986,15500,1, 0.1989 ,409.71,3,0,73000,26.6,0, 25 ,0,0,11,0,34787, 0.7200 ,24,0,0,120,239974,0,2,0,1,13,112554,85,0,0,23593,77,48300,0,0,0,3,21816,5699,85.7,0,0,149,249,44,13,2,74,0,17,0,0,3,7,3,5,5,8,17,7,11,0,0,0,0,1,0.667,0,0,267609,147341,39800,124909
44536,32000,1, 0.1577 ,774.28,4,0,124000,24.82,0, 22 ,1,24,32,0,9929, 0.5230 ,40,0,0,704,493247,0,24,0,0,44,480133,135,0,1,7561,124,19000,1,0,1,1,15414,5373,64.9,0,0,208,177,16,16,0,63,24,0,24,0,5,5,5,7,25,7,14,6,32,0,0,0,0,0.75,0.4,0,0,340022,493247,15300,316313
41816,18000,1, 0.1344 ,413.63,8,0,80000,18.21,0, 28 ,1,0,10,0,11150, 0.5330 ,41,0,0,0,261929,2,2,2,2,2,51808,98,0,0,8357,85,20900,2,0,5,2,32741,4166,68.4,0,0,279,189,49,2,2,85,0,2,0,0,2,4,2,6,24,7,15,4,10,0,0,0,2,1,0,0,0,282118,62958,13200,52940
78674,11000,0, 0.0849 ,347.2,5,0,40000,22.32,0, 22 ,0,0,9,1,12696, 0.5820 ,19,0,0,0,15869,0,1,0,0,25,3173,31,0,3,6424,48,21800,1,0,2,3,1763,734,91.5,0,0,107,211,13,13,3,21,0,7,0,0,4,7,4,4,4,7,11,7,9,0,0,0,0,1,0.25,1,0,33034,15869,8600,10386
